date_key,business_line_key,region_key,earned_premium,incurred_loss
20230725,3,1,12098.05,6256.97
20230725,3,2,14505.92,8683.29
20230725,3,3,7446.16,4112.92
20230725,3,4,12461.31,6187.85
20230725,4,1,10208.16,4298.68
20230725,4,2,7685.57,3619.31
20230725,4,3,12766.07,5961.95
20230725,4,4,10522.22,4630.64
20230726,1,1,11609.74,7428.96
20230726,1,2,8229.01,4922.15
20230726,1,3,9812.74,6644.15
20230726,1,4,11173.54,6746.16
20230726,2,1,9049.11,6911.66
20230726,2,2,6983.73,5463.95
20230726,2,3,14616.4,10737.3
20230726,2,4,10114.68,7771.08
20230726,3,1,12339.2,7243.92
20230726,3,2,9110.47,4961.73
20230726,3,3,8551.32,4555.35
20230726,3,4,9071.64,4858.96
20230726,4,1,9091.97,3849.27
20230726,4,2,10441.8,4415.56
20230726,4,3,10434.7,4689.68
20230726,4,4,9971.54,4348.59
20230727,1,1,6347.86,4097.95
20230727,1,2,9960.75,5855.36
20230727,1,3,6691.04,4230.2
20230727,1,4,6261.36,4181.8
20230727,2,1,14326.46,9912.13
20230727,2,2,11049.5,8104.62
20230727,2,3,11594.9,7709.65
20230727,2,4,9017.94,6177.65
20230727,3,1,14089.81,7878.28
20230727,3,2,11379.3,6021.16
20230727,3,3,12691.7,7442.5
20230727,3,4,8685.62,4768.97
20230727,4,1,14600.12,6590.38
20230727,4,2,13204.61,5493.89
20230727,4,3,13539.48,5839.03
20230727,4,4,6721.94,2847.54
20230728,1,1,7709.63,4636.21
20230728,1,2,7856.27,5155.88
20230728,1,3,7709.09,5108.41
20230728,1,4,13554.08,8781.17
20230728,2,1,5318.85,3736.85
20230728,2,2,5761.0,4292.13
20230728,2,3,7739.15,5129.68
20230728,2,4,6998.73,5468.78
20230728,3,1,7318.6,3678.21
20230728,3,2,12979.43,6585.23
20230728,3,3,10631.27,5746.92
20230728,3,4,5057.71,2746.11
20230728,4,1,9293.23,4071.81
20230728,4,2,9078.85,3770.8
20230728,4,3,6139.45,2852.8
20230728,4,4,11761.42,4736.07
20230729,1,1,12020.97,7069.68
20230729,1,2,12208.93,7713.9
20230729,1,3,12284.71,7310.25
20230729,1,4,5000.53,3370.63
20230729,2,1,14539.21,10028.71
20230729,2,2,13142.09,10382.38
20230729,2,3,14039.82,10823.06
20230729,2,4,5156.43,4012.79
20230729,3,1,14338.59,8434.12
20230729,3,2,13097.89,7068.65
20230729,3,3,13372.19,6823.46
20230729,3,4,5932.87,3172.47
20230729,4,1,12387.78,5293.41
20230729,4,2,14599.17,6192.6
20230729,4,3,11785.47,5221.98
20230729,4,4,10705.61,4634.62
20230730,1,1,14456.3,8838.02
20230730,1,2,9429.37,5916.54
20230730,1,3,10992.94,7174.98
20230730,1,4,9763.38,6498.81
20230730,2,1,14328.46,9660.8
20230730,2,2,5760.85,4158.6
20230730,2,3,10011.2,7286.19
20230730,2,4,11869.52,8185.77
20230730,3,1,12919.07,6902.72
20230730,3,2,10830.19,5864.54
20230730,3,3,14089.18,7769.7
20230730,3,4,14419.91,7780.92
20230730,4,1,5643.19,2372.51
20230730,4,2,9023.71,4367.78
20230730,4,3,5234.59,2397.56
20230730,4,4,8294.17,3748.5
20230731,1,1,10368.68,6918.0
20230731,1,2,14107.95,9072.17
20230731,1,3,13465.54,9104.62
20230731,1,4,6275.0,3997.74
20230731,2,1,5930.3,4347.41
20230731,2,2,10892.67,8238.15
20230731,2,3,10321.18,8161.94
20230731,2,4,7663.78,6042.41
20230731,3,1,13994.53,7745.72
20230731,3,2,14273.66,7870.97
20230731,3,3,9026.11,5020.83
20230731,3,4,13903.03,7841.85
20230731,4,1,8839.49,4140.17
20230731,4,2,12368.17,5375.32
20230731,4,3,9759.42,4575.19
20230731,4,4,6225.83,2785.15
20230801,1,1,14279.34,9006.23
20230801,1,2,9540.97,6230.67
20230801,1,3,12344.87,7822.37
20230801,1,4,8671.74,5539.62
20230801,2,1,5188.81,3585.93
20230801,2,2,6005.3,4549.7
20230801,2,3,9962.19,7265.71
20230801,2,4,11899.64,8439.87
20230801,3,1,8347.35,4551.95
20230801,3,2,11954.88,6978.54
20230801,3,3,11986.36,5833.2
20230801,3,4,12039.36,5972.62
20230801,4,1,9925.22,4760.79
20230801,4,2,14148.86,6111.02
20230801,4,3,9891.97,4223.11
20230801,4,4,9502.65,3995.36
20230802,1,1,6993.81,4530.42
20230802,1,2,8076.55,5577.85
20230802,1,3,5423.34,3202.75
20230802,1,4,11335.35,6890.85
20230802,2,1,7485.36,5183.5
20230802,2,2,8041.55,5875.75
20230802,2,3,12708.15,9504.75
20230802,2,4,8272.21,6303.19
20230802,3,1,7421.96,3983.38
20230802,3,2,6690.58,3893.9
20230802,3,3,12748.58,6400.21
20230802,3,4,6297.06,3119.05
20230802,4,1,9537.54,4329.83
20230802,4,2,10069.3,4284.54
20230802,4,3,11873.9,4676.09
20230802,4,4,11332.83,4717.0
20230803,1,1,13107.21,8109.5
20230803,1,2,5447.51,3220.33
20230803,1,3,7964.41,4618.59
20230803,1,4,7801.34,4716.33
20230803,2,1,6460.17,4311.27
20230803,2,2,7891.78,5739.42
20230803,2,3,8097.65,5153.13
20230803,2,4,10218.84,7235.63
20230803,3,1,11637.04,6171.58
20230803,3,2,8811.01,4533.9
20230803,3,3,12194.7,6648.15
20230803,3,4,8361.65,4026.05
20230803,4,1,7902.84,3225.17
20230803,4,2,10411.88,4330.81
20230803,4,3,5237.16,2293.88
20230803,4,4,5797.89,2478.88
20230804,1,1,9179.7,6209.13
20230804,1,2,14429.13,8459.97
20230804,1,3,12215.12,6942.02
20230804,1,4,5881.27,3914.43
20230804,2,1,13463.18,8811.42
20230804,2,2,12323.01,8983.34
20230804,2,3,11109.47,7448.01
20230804,2,4,13202.93,8343.99
20230804,3,1,9041.1,4586.1
20230804,3,2,7215.01,3897.45
20230804,3,3,10120.23,4911.94
20230804,3,4,10488.42,5578.03
20230804,4,1,10383.26,4559.1
20230804,4,2,10650.74,4218.29
20230804,4,3,14487.05,6057.5
20230804,4,4,14022.46,6398.44
20230805,1,1,13757.17,8678.43
20230805,1,2,13014.17,7847.12
20230805,1,3,14434.28,9001.82
20230805,1,4,5984.95,3531.25
20230805,2,1,7651.23,5694.08
20230805,2,2,9950.56,7405.09
20230805,2,3,13465.34,9549.76
20230805,2,4,10051.66,7167.64
20230805,3,1,12480.35,6129.67
20230805,3,2,6389.6,3079.88
20230805,3,3,7524.14,3816.45
20230805,3,4,12317.76,6339.99
20230805,4,1,6647.34,2961.01
20230805,4,2,8513.56,3767.06
20230805,4,3,7648.66,3265.05
20230805,4,4,8498.62,3808.63
20230806,1,1,12083.24,7034.41
20230806,1,2,8678.47,5588.04
20230806,1,3,10552.63,6192.69
20230806,1,4,5999.32,3892.7
20230806,2,1,13050.18,9194.01
20230806,2,2,8698.89,5519.84
20230806,2,3,11485.34,8392.57
20230806,2,4,12253.9,8988.46
20230806,3,1,7096.61,3585.1
20230806,3,2,13846.75,7025.71
20230806,3,3,11162.24,5724.71
20230806,3,4,9287.25,4339.22
20230806,4,1,6823.35,2544.95
20230806,4,2,14423.01,6497.83
20230806,4,3,12550.68,5090.07
20230806,4,4,7080.25,3272.69
20230807,1,1,8377.11,5469.26
20230807,1,2,13096.74,8629.36
20230807,1,3,11956.78,7068.22
20230807,1,4,12657.84,7112.15
20230807,2,1,9412.01,6275.02
20230807,2,2,12164.76,8384.92
20230807,2,3,8864.94,5508.31
20230807,2,4,7112.63,4895.32
20230807,3,1,11326.77,5797.03
20230807,3,2,14760.14,7137.28
20230807,3,3,8106.01,3972.88
20230807,3,4,9609.7,4913.53
20230807,4,1,11740.01,5054.62
20230807,4,2,10415.06,4209.45
20230807,4,3,13434.28,5765.88
20230807,4,4,12617.43,5373.82
20230808,1,1,5582.97,3419.44
20230808,1,2,14984.21,8857.53
20230808,1,3,12524.02,7142.54
20230808,1,4,13639.03,9040.97
20230808,2,1,11511.98,8372.33
20230808,2,2,13562.85,10043.37
20230808,2,3,6123.83,4299.56
20230808,2,4,8477.38,5927.97
20230808,3,1,13764.21,7291.21
20230808,3,2,7016.55,3295.03
20230808,3,3,5782.42,2823.11
20230808,3,4,12881.19,6394.4
20230808,4,1,13354.86,5521.12
20230808,4,2,6626.52,2679.92
20230808,4,3,13543.46,5824.64
20230808,4,4,11867.68,5040.84
20230809,1,1,10200.83,6667.58
20230809,1,2,13302.5,9134.25
20230809,1,3,9192.49,5262.61
20230809,1,4,6939.94,4272.05
20230809,2,1,7848.53,5574.15
20230809,2,2,10051.64,7082.24
20230809,2,3,10313.31,6877.34
20230809,2,4,13055.81,8783.3
20230809,3,1,12913.53,6757.37
20230809,3,2,10813.67,5327.06
20230809,3,3,12807.85,6675.21
20230809,3,4,6917.73,3532.92
20230809,4,1,5500.65,2343.54
20230809,4,2,13736.34,5534.19
20230809,4,3,5755.54,2454.06
20230809,4,4,7466.88,3019.74
20230810,1,1,11953.19,7363.33
20230810,1,2,9094.48,5929.87
20230810,1,3,13763.14,8520.46
20230810,1,4,7979.8,4954.97
20230810,2,1,5118.71,3756.78
20230810,2,2,8006.56,5249.39
20230810,2,3,10780.75,8255.06
20230810,2,4,8759.38,5850.43
20230810,3,1,10348.73,5586.57
20230810,3,2,13765.98,7384.06
20230810,3,3,14124.85,6974.33
20230810,3,4,7659.74,4160.56
20230810,4,1,9621.4,4171.87
20230810,4,2,10491.44,4858.08
20230810,4,3,14491.12,6190.07
20230810,4,4,14986.17,6305.82
20230811,1,1,7354.07,4378.65
20230811,1,2,12269.8,6844.86
20230811,1,3,8780.31,5280.56
20230811,1,4,5081.08,3062.38
20230811,2,1,5092.53,3638.07
20230811,2,2,9605.66,6291.5
20230811,2,3,9883.35,6886.0
20230811,2,4,5225.7,3791.09
20230811,3,1,11869.27,6345.06
20230811,3,2,7940.03,3724.09
20230811,3,3,10598.93,5674.43
20230811,3,4,8009.19,4090.6
20230811,4,1,6671.34,2796.49
20230811,4,2,9071.74,3384.41
20230811,4,3,7322.73,3329.56
20230811,4,4,10348.01,4416.87
20230812,1,1,6988.29,3943.94
20230812,1,2,10084.06,6278.63
20230812,1,3,6573.79,4086.86
20230812,1,4,11709.75,7594.03
20230812,2,1,12539.38,8705.7
20230812,2,2,6103.94,4307.01
20230812,2,3,9678.02,6605.48
20230812,2,4,5708.72,4146.08
20230812,3,1,10981.82,5456.64
20230812,3,2,7644.04,3776.53
20230812,3,3,10276.24,5296.22
20230812,3,4,10174.61,4939.17
20230812,4,1,14243.54,6509.4
20230812,4,2,10490.83,4866.55
20230812,4,3,10829.98,4478.38
20230812,4,4,9016.53,3550.52
20230813,1,1,14490.8,9005.73
20230813,1,2,12771.86,7617.91
20230813,1,3,7854.05,5082.29
20230813,1,4,13442.1,7892.37
20230813,2,1,9323.96,6754.49
20230813,2,2,13286.67,9423.47
20230813,2,3,13228.88,9013.86
20230813,2,4,6888.7,4916.38
20230813,3,1,12011.41,6484.73
20230813,3,2,7906.43,4106.67
20230813,3,3,7974.93,4144.4
20230813,3,4,7963.48,3938.7
20230813,4,1,12255.68,5482.47
20230813,4,2,7298.26,3249.42
20230813,4,3,5009.06,2075.99
20230813,4,4,12152.37,5110.12
20230814,1,1,6711.85,4392.52
20230814,1,2,6044.82,3485.32
20230814,1,3,7375.16,4644.07
20230814,1,4,8799.01,5227.94
20230814,2,1,9759.06,7494.54
20230814,2,2,5445.7,3852.8
20230814,2,3,14705.73,11024.91
20230814,2,4,12160.63,8249.9
20230814,3,1,8231.94,3991.69
20230814,3,2,8186.97,4184.61
20230814,3,3,9485.43,4970.19
20230814,3,4,11262.45,5676.06
20230814,4,1,6463.73,2838.86
20230814,4,2,6889.3,2884.63
20230814,4,3,13594.35,5153.83
20230814,4,4,7562.55,3288.58
20230815,1,1,8801.95,5142.8
20230815,1,2,13712.72,8230.39
20230815,1,3,11631.48,7661.89
20230815,1,4,8417.12,5601.04
20230815,2,1,11837.0,8108.3
20230815,2,2,5196.83,3771.17
20230815,2,3,12356.43,8474.23
20230815,2,4,9870.16,6861.49
20230815,3,1,13131.82,6586.24
20230815,3,2,14546.38,6874.92
20230815,3,3,14257.89,7409.42
20230815,3,4,14092.65,7393.93
20230815,4,1,10121.7,4139.54
20230815,4,2,8601.42,3837.88
20230815,4,3,9650.35,3994.74
20230815,4,4,11898.96,4874.91
20230816,1,1,13839.98,8682.85
20230816,1,2,7069.86,3988.33
20230816,1,3,14181.93,9062.17
20230816,1,4,13151.8,7877.8
20230816,2,1,14788.56,10946.7
20230816,2,2,13802.52,10362.28
20230816,2,3,7799.37,5677.17
20230816,2,4,6059.56,4100.44
20230816,3,1,6122.41,2968.69
20230816,3,2,7912.23,3799.07
20230816,3,3,11141.84,6080.79
20230816,3,4,13043.2,6700.98
20230816,4,1,13992.5,5744.15
20230816,4,2,11237.53,4724.26
20230816,4,3,5056.31,2255.42
20230816,4,4,6863.17,3017.55
20230817,1,1,5997.26,3746.58
20230817,1,2,8633.24,5445.93
20230817,1,3,10013.51,6176.52
20230817,1,4,5433.97,3372.03
20230817,2,1,8484.78,6050.96
20230817,2,2,6791.8,4790.65
20230817,2,3,11470.7,8395.75
20230817,2,4,9642.72,6924.45
20230817,3,1,9953.18,4921.7
20230817,3,2,9276.92,4925.51
20230817,3,3,14560.2,7624.57
20230817,3,4,7147.35,3810.09
20230817,4,1,10166.64,4280.27
20230817,4,2,12360.17,5443.33
20230817,4,3,10568.44,4459.0
20230817,4,4,14290.21,6266.74
20230818,1,1,8779.68,5244.88
20230818,1,2,9636.76,5777.28
20230818,1,3,5885.22,3706.19
20230818,1,4,11089.99,6667.3
20230818,2,1,7882.12,6173.21
20230818,2,2,6603.09,4789.7
20230818,2,3,10445.31,7377.24
20230818,2,4,10323.1,7580.37
20230818,3,1,5758.72,2907.32
20230818,3,2,11982.15,6484.29
20230818,3,3,11237.72,6073.36
20230818,3,4,6890.17,3787.6
20230818,4,1,9694.35,4012.57
20230818,4,2,12203.23,4849.09
20230818,4,3,10294.36,4224.03
20230818,4,4,8954.89,3736.67
20230819,1,1,8223.38,5446.64
20230819,1,2,11103.94,7533.68
20230819,1,3,14391.09,8949.92
20230819,1,4,11717.45,7167.07
20230819,2,1,5747.46,3983.49
20230819,2,2,9606.85,7056.39
20230819,2,3,13908.24,10884.9
20230819,2,4,5944.62,4567.95
20230819,3,1,14888.76,8140.41
20230819,3,2,14490.69,7917.27
20230819,3,3,5782.74,3115.99
20230819,3,4,14334.13,7397.72
20230819,4,1,8631.33,3518.73
20230819,4,2,13447.09,5685.65
20230819,4,3,9183.83,3969.21
20230819,4,4,9408.55,3692.8
20230820,1,1,11342.43,6881.74
20230820,1,2,12744.77,7470.38
20230820,1,3,5337.89,3429.03
20230820,1,4,10931.56,6499.86
20230820,2,1,6867.33,4924.15
20230820,2,2,8459.5,5758.98
20230820,2,3,8479.69,6459.98
20230820,2,4,9690.6,6255.01
20230820,3,1,8341.36,4417.98
20230820,3,2,6073.61,2941.45
20230820,3,3,6456.29,3255.03
20230820,3,4,5334.38,2788.13
20230820,4,1,9702.49,4159.28
20230820,4,2,14544.48,6226.92
20230820,4,3,6156.75,2625.79
20230820,4,4,14462.64,5925.25
20230821,1,1,12333.62,7479.29
20230821,1,2,11374.99,6966.02
20230821,1,3,11452.78,7070.98
20230821,1,4,13267.28,8085.38
20230821,2,1,6069.2,4438.0
20230821,2,2,10047.54,7121.61
20230821,2,3,11970.91,8530.45
20230821,2,4,10868.2,7520.78
20230821,3,1,13327.79,6532.48
20230821,3,2,5722.72,2983.53
20230821,3,3,11907.01,6532.17
20230821,3,4,10340.28,5468.42
20230821,4,1,8791.61,3569.36
20230821,4,2,8402.75,3701.76
20230821,4,3,11208.33,4664.97
20230821,4,4,13909.95,6098.45
20230822,1,1,9961.76,5978.9
20230822,1,2,13247.23,8243.25
20230822,1,3,9021.56,5373.32
20230822,1,4,6023.94,3592.6
20230822,2,1,5615.06,3651.35
20230822,2,2,5513.34,3989.43
20230822,2,3,8801.5,6324.67
20230822,2,4,8372.38,6032.92
20230822,3,1,12179.37,6388.23
20230822,3,2,12428.22,6185.15
20230822,3,3,5508.54,2987.7
20230822,3,4,7211.23,3916.22
20230822,4,1,7742.62,3148.42
20230822,4,2,10476.12,4552.73
20230822,4,3,6445.15,2847.72
20230822,4,4,6339.41,2620.51
20230823,1,1,14437.89,8697.94
20230823,1,2,13042.03,8188.05
20230823,1,3,6806.55,3847.83
20230823,1,4,9065.68,5241.86
20230823,2,1,8556.22,5738.21
20230823,2,2,12910.04,8290.76
20230823,2,3,10102.13,7514.37
20230823,2,4,6278.5,3989.53
20230823,3,1,12389.92,6520.7
20230823,3,2,8968.88,4828.96
20230823,3,3,7629.24,3889.53
20230823,3,4,8754.99,4378.57
20230823,4,1,9977.57,4273.07
20230823,4,2,8431.16,3569.57
20230823,4,3,7419.06,3298.37
20230823,4,4,8985.02,3303.8
20230824,1,1,5191.73,3029.01
20230824,1,2,12724.98,8000.07
20230824,1,3,6709.45,4113.31
20230824,1,4,5439.05,3451.15
20230824,2,1,11536.99,8247.14
20230824,2,2,12739.36,8928.33
20230824,2,3,13138.29,9130.26
20230824,2,4,9935.09,7825.15
20230824,3,1,7053.68,3929.97
20230824,3,2,12372.28,6560.52
20230824,3,3,11997.13,6232.15
20230824,3,4,7462.71,3965.4
20230824,4,1,14034.08,6187.09
20230824,4,2,6043.71,2612.25
20230824,4,3,14826.88,6041.28
20230824,4,4,13602.48,6272.57
20230825,1,1,11878.99,7354.02
20230825,1,2,14387.5,9684.66
20230825,1,3,12223.11,7544.98
20230825,1,4,6904.57,4170.62
20230825,2,1,9421.56,7108.27
20230825,2,2,5715.03,4093.45
20230825,2,3,8896.57,6319.6
20230825,2,4,12416.03,8235.34
20230825,3,1,8864.43,4738.45
20230825,3,2,8302.94,4190.51
20230825,3,3,10953.56,5541.17
20230825,3,4,13722.05,6926.51
20230825,4,1,5475.83,2369.25
20230825,4,2,8854.7,3461.11
20230825,4,3,6582.41,2757.48
20230825,4,4,11953.54,5308.95
20230826,1,1,6057.25,3473.76
20230826,1,2,11648.08,7185.3
20230826,1,3,7861.81,4656.32
20230826,1,4,6989.17,4188.15
20230826,2,1,14363.53,10974.7
20230826,2,2,5185.25,3357.1
20230826,2,3,9377.77,6870.93
20230826,2,4,5216.27,3592.99
20230826,3,1,9835.93,4955.7
20230826,3,2,10010.47,4892.41
20230826,3,3,8216.62,4412.3
20230826,3,4,6321.62,3240.07
20230826,4,1,8763.88,3651.69
20230826,4,2,11722.63,4990.63
20230826,4,3,12823.96,5383.44
20230826,4,4,10307.51,3927.64
20230827,1,1,10898.34,6501.94
20230827,1,2,7006.16,4476.88
20230827,1,3,7873.3,4452.63
20230827,1,4,6618.96,3827.6
20230827,2,1,7492.95,5174.96
20230827,2,2,7248.87,4929.94
20230827,2,3,10194.49,7184.24
20230827,2,4,10626.89,7089.55
20230827,3,1,14449.47,7332.8
20230827,3,2,6955.71,3591.04
20230827,3,3,11416.76,6100.05
20230827,3,4,13172.59,7241.3
20230827,4,1,10602.41,4430.58
20230827,4,2,7550.04,3498.64
20230827,4,3,7625.5,3199.11
20230827,4,4,5392.53,2377.94
20230828,1,1,8054.44,5402.18
20230828,1,2,12446.04,7665.5
20230828,1,3,5475.18,3118.84
20230828,1,4,7192.95,4419.48
20230828,2,1,12062.32,8252.48
20230828,2,2,12826.52,8927.93
20230828,2,3,9553.18,7411.17
20230828,2,4,11980.74,7938.31
20230828,3,1,8879.52,4664.55
20230828,3,2,6599.13,3265.43
20230828,3,3,8981.49,4576.78
20230828,3,4,10799.68,5797.42
20230828,4,1,14480.53,6229.21
20230828,4,2,5687.51,2381.23
20230828,4,3,10073.94,4127.14
20230828,4,4,8289.2,3565.47
20230829,1,1,10083.12,6694.13
20230829,1,2,5239.75,3060.55
20230829,1,3,8130.25,5448.35
20230829,1,4,13198.68,8557.4
20230829,2,1,10539.42,7947.7
20230829,2,2,9505.82,6812.4
20230829,2,3,7855.25,5868.64
20230829,2,4,7980.43,5348.25
20230829,3,1,8831.01,4417.96
20230829,3,2,13355.71,7177.13
20230829,3,3,14672.13,7706.11
20230829,3,4,9386.55,4822.11
20230829,4,1,8933.53,3309.64
20230829,4,2,13465.51,5577.98
20230829,4,3,9269.05,3694.68
20230829,4,4,10520.18,4564.83
20230830,1,1,7309.42,4428.42
20230830,1,2,12435.03,7367.52
20230830,1,3,10319.88,7146.84
20230830,1,4,13090.35,8422.98
20230830,2,1,12807.33,9516.7
20230830,2,2,7150.05,5602.22
20230830,2,3,12156.36,8924.16
20230830,2,4,13000.54,8822.14
20230830,3,1,8461.07,4184.95
20230830,3,2,6726.09,3649.32
20230830,3,3,5026.32,2333.7
20230830,3,4,9509.04,4902.65
20230830,4,1,8524.33,3218.03
20230830,4,2,10549.1,4489.44
20230830,4,3,6880.41,3038.16
20230830,4,4,13596.66,5838.4
20230831,1,1,7577.55,4852.82
20230831,1,2,7264.3,4880.33
20230831,1,3,9807.14,5956.24
20230831,1,4,9988.51,6968.02
20230831,2,1,7150.85,5101.02
20230831,2,2,7718.61,5706.65
20230831,2,3,6697.05,4582.62
20230831,2,4,12184.6,9296.71
20230831,3,1,12700.89,6916.6
20230831,3,2,9623.28,5347.64
20230831,3,3,12140.87,6301.43
20230831,3,4,12359.35,5995.82
20230831,4,1,6382.76,2765.35
20230831,4,2,14661.78,5682.45
20230831,4,3,13210.32,5500.58
20230831,4,4,7044.83,3012.02
20230901,1,1,6861.65,4627.71
20230901,1,2,6256.61,3831.45
20230901,1,3,6383.79,3874.89
20230901,1,4,12481.62,7500.01
20230901,2,1,9696.54,6291.58
20230901,2,2,12829.34,8961.36
20230901,2,3,12462.55,8712.54
20230901,2,4,11046.13,7310.72
20230901,3,1,11863.67,5691.99
20230901,3,2,5183.56,2580.2
20230901,3,3,8117.78,4153.9
20230901,3,4,11378.22,5670.67
20230901,4,1,5093.45,2013.87
20230901,4,2,5329.77,2256.35
20230901,4,3,13518.88,5793.59
20230901,4,4,11840.25,4971.04
20230902,1,1,7653.7,4483.88
20230902,1,2,11879.63,7374.19
20230902,1,3,12924.57,7716.88
20230902,1,4,8067.94,4574.31
20230902,2,1,5360.37,3921.61
20230902,2,2,14327.79,10141.9
20230902,2,3,8451.8,5843.62
20230902,2,4,6064.82,3887.04
20230902,3,1,9918.57,4870.77
20230902,3,2,12684.68,7123.13
20230902,3,3,7216.47,3403.32
20230902,3,4,7694.9,3875.63
20230902,4,1,7427.15,3097.06
20230902,4,2,14916.73,6324.98
20230902,4,3,6974.04,2692.62
20230902,4,4,10755.2,4527.58
20230903,1,1,14252.65,7867.74
20230903,1,2,6468.97,3918.76
20230903,1,3,14708.54,8577.7
20230903,1,4,14474.77,8348.23
20230903,2,1,13845.72,10032.91
20230903,2,2,7145.57,4911.81
20230903,2,3,11340.55,8075.18
20230903,2,4,12608.91,8992.86
20230903,3,1,14860.28,8061.52
20230903,3,2,6804.24,3261.14
20230903,3,3,12660.26,6754.72
20230903,3,4,8388.01,4282.23
20230903,4,1,6756.26,2766.43
20230903,4,2,9213.77,3624.42
20230903,4,3,12938.36,5563.63
20230903,4,4,9648.5,3841.14
20230904,1,1,10375.23,6416.88
20230904,1,2,14951.59,9882.76
20230904,1,3,8991.09,5686.07
20230904,1,4,11154.01,7192.27
20230904,2,1,8652.44,5802.44
20230904,2,2,8927.86,6447.25
20230904,2,3,11956.41,7841.3
20230904,2,4,14378.87,9885.48
20230904,3,1,10423.59,5780.25
20230904,3,2,12684.0,6273.74
20230904,3,3,5892.07,3172.69
20230904,3,4,7111.58,3812.0
20230904,4,1,10021.32,4407.39
20230904,4,2,5200.12,2032.89
20230904,4,3,7528.55,3224.73
20230904,4,4,10174.01,4213.11
20230905,1,1,5149.61,3273.68
20230905,1,2,7645.46,4228.02
20230905,1,3,10140.31,6226.03
20230905,1,4,10731.49,6543.26
20230905,2,1,14257.52,8931.38
20230905,2,2,11453.46,7614.92
20230905,2,3,9147.36,5781.11
20230905,2,4,14303.51,9588.94
20230905,3,1,12848.83,6734.79
20230905,3,2,7000.09,3605.96
20230905,3,3,6308.42,3245.48
20230905,3,4,11758.12,5686.53
20230905,4,1,10598.83,4671.71
20230905,4,2,12896.74,5377.94
20230905,4,3,12388.05,5179.4
20230905,4,4,11252.12,4917.39
20230906,1,1,14863.82,8517.63
20230906,1,2,10335.9,6303.04
20230906,1,3,6131.06,3774.87
20230906,1,4,13282.74,7790.1
20230906,2,1,7518.53,5401.17
20230906,2,2,12773.02,9098.03
20230906,2,3,14571.07,10085.65
20230906,2,4,11967.96,8270.96
20230906,3,1,10960.3,5738.01
20230906,3,2,9603.86,5092.78
20230906,3,3,8644.1,4423.84
20230906,3,4,8530.05,4595.53
20230906,4,1,11363.73,4899.55
20230906,4,2,12512.73,4755.92
20230906,4,3,11785.17,4573.73
20230906,4,4,6984.1,3087.58
20230907,1,1,9939.87,5919.39
20230907,1,2,12916.4,7852.0
20230907,1,3,9757.04,6218.23
20230907,1,4,10366.23,6248.41
20230907,2,1,12711.36,8860.06
20230907,2,2,11612.65,7728.25
20230907,2,3,9093.45,6443.56
20230907,2,4,13954.13,9992.9
20230907,3,1,6625.67,3282.72
20230907,3,2,14955.16,7278.32
20230907,3,3,6188.53,3571.97
20230907,3,4,5149.5,2615.05
20230907,4,1,13900.19,5604.05
20230907,4,2,7449.54,3219.55
20230907,4,3,12297.0,5120.14
20230907,4,4,13110.15,5175.52
20230908,1,1,13589.86,8392.46
20230908,1,2,14915.94,8610.49
20230908,1,3,7940.4,5165.37
20230908,1,4,12102.43,7478.07
20230908,2,1,6154.0,4222.41
20230908,2,2,9068.09,6343.68
20230908,2,3,13479.72,9802.18
20230908,2,4,8676.58,6092.92
20230908,3,1,10910.95,6157.69
20230908,3,2,10037.73,5412.33
20230908,3,3,11459.52,5989.44
20230908,3,4,14728.94,7162.95
20230908,4,1,5557.36,2302.9
20230908,4,2,10739.62,4590.64
20230908,4,3,13630.29,5455.91
20230908,4,4,9813.83,4361.77
20230909,1,1,5785.27,3318.7
20230909,1,2,10605.39,6191.48
20230909,1,3,8320.74,4876.49
20230909,1,4,6549.42,4096.3
20230909,2,1,13490.35,9008.67
20230909,2,2,10216.0,6468.46
20230909,2,3,14332.76,10515.12
20230909,2,4,13060.17,8885.22
20230909,3,1,11929.72,5761.89
20230909,3,2,5050.26,2479.61
20230909,3,3,9278.23,5140.56
20230909,3,4,6974.86,3441.98
20230909,4,1,14107.98,5853.38
20230909,4,2,6745.84,2753.28
20230909,4,3,7860.6,3079.34
20230909,4,4,10168.37,4087.39
20230910,1,1,7633.64,4303.96
20230910,1,2,7098.65,4485.42
20230910,1,3,10990.99,6661.52
20230910,1,4,5889.3,3992.39
20230910,2,1,5581.68,3746.2
20230910,2,2,8722.45,5808.66
20230910,2,3,12206.64,9145.04
20230910,2,4,10548.07,7727.85
20230910,3,1,9228.76,4799.76
20230910,3,2,10657.52,5135.39
20230910,3,3,8654.51,4801.45
20230910,3,4,14361.46,7301.82
20230910,4,1,5549.05,2266.81
20230910,4,2,11733.91,5178.8
20230910,4,3,13912.83,5802.05
20230910,4,4,13038.85,5126.37
20230911,1,1,6840.41,4133.6
20230911,1,2,7959.26,4612.52
20230911,1,3,12170.48,6235.34
20230911,1,4,5842.71,3368.26
20230911,2,1,13118.62,8887.81
20230911,2,2,12189.07,7991.75
20230911,2,3,12296.07,8802.41
20230911,2,4,6002.41,4014.46
20230911,3,1,12177.61,6362.83
20230911,3,2,11798.18,5649.3
20230911,3,3,13309.22,7100.39
20230911,3,4,5415.96,2587.35
20230911,4,1,5231.11,1928.36
20230911,4,2,8730.07,3870.42
20230911,4,3,6487.88,2592.86
20230911,4,4,10583.84,4807.09
